,phone name,23 Delta mean,23 Theta mean,23 Alpha mean,23 Beta mean,23 Low Gamma mean,23 High Gamma mean
25,R,-0.0948486328125,-0.3212890625,0.364990234375,1.5625,1.0380859375,-0.3251953125
26,K,-0.6015625,-0.64404296875,-0.43896484375,0.195068359375,0.420166015625,-0.482666015625
27,sp,0.1668701171875,-0.689453125,-0.45703125,-0.4306640625,-0.56689453125,-0.405029296875
28,M,-0.68017578125,-0.708984375,-0.380859375,-0.2095947265625,0.25341796875,-0.12841796875
29,EY1,-0.8798828125,-0.69091796875,-0.01399993896484375,0.96435546875,-0.023590087890625,-0.363525390625
30,L,-0.806640625,-0.70361328125,-0.65625,0.1634521484375,-0.0767822265625,-0.283935546875
31,Z,-0.458740234375,-0.08648681640625,-0.18701171875,-0.15185546875,-0.34375,0.0587158203125
32,sp,-0.85107421875,-0.630859375,-0.8447265625,-0.748046875,-0.287353515625,0.07830810546875
0,sil,-0.22607421875,1.16796875,1.0166015625,0.98046875,0.2037353515625,0.132080078125
1,sil,0.022735595703125,-0.1171875,-0.10174560546875,-0.0980224609375,-0.0201263427734375,-0.0126953125
2,S,-0.311279296875,0.97900390625,0.78759765625,1.0166015625,0.36279296875,0.2744140625
3,T,-0.360107421875,0.70703125,0.88134765625,1.4462890625,0.2242431640625,0.00457763671875
4,IY1,-0.346923828125,0.359375,0.71142578125,1.0830078125,0.074462890625,-0.040679931640625
5,V,-0.329833984375,0.07244873046875,0.490478515625,1.216796875,-0.2369384765625,-0.1412353515625
6,AH0,-0.253662109375,-0.095947265625,0.1810302734375,0.382568359375,-0.677734375,0.032867431640625
7,N,0.40625,0.52880859375,-0.428955078125,-0.42431640625,-0.64501953125,0.04388427734375
8,sp,1.6982421875,2.275390625,0.6259765625,-0.60205078125,-0.463623046875,0.28271484375
9,S,1.6259765625,4.10546875,0.96630859375,-0.53173828125,-0.1343994140625,0.490478515625
10,IY1,-0.0780029296875,3.072265625,0.32568359375,-0.56201171875,-0.0161285400390625,0.67138671875
11,Z,-0.568359375,0.55224609375,-0.017791748046875,-0.63232421875,0.0845947265625,0.9228515625
12,sp,-0.1422119140625,0.52197265625,-0.3447265625,-0.7197265625,-0.08477783203125,1.564453125
13,N,-0.450439453125,0.6416015625,0.59619140625,-0.3154296875,-0.03167724609375,1.419921875
14,AY1,-0.64697265625,-0.195556640625,1.216796875,-0.2021484375,0.18896484375,-0.16357421875
15,N,1.0400390625,-0.06268310546875,1.029296875,-0.0521240234375,-0.22021484375,0.12939453125
16,sp,0.67919921875,1.697265625,0.281005859375,-0.1737060546875,0.120849609375,1.4716796875
17,OW1,-0.1983642578125,2.392578125,0.83544921875,-0.0198974609375,-0.08941650390625,0.86572265625
18,L,-0.412841796875,1.62890625,0.85546875,-0.287353515625,-0.472412109375,-0.19384765625
19,D,-0.87158203125,0.51708984375,-0.429931640625,-0.76416015625,0.35693359375,-0.2587890625
20,sp,-0.80126953125,1.2783203125,-0.18017578125,-0.441650390625,0.07391357421875,0.2454833984375
21,F,-0.787109375,1.2548828125,-0.40478515625,-0.62646484375,-0.263916015625,0.1524658203125
22,IH1,-0.77880859375,0.287353515625,0.3408203125,-0.341064453125,-0.42333984375,-0.1439208984375
23,NG,-0.485595703125,0.01430511474609375,0.1588134765625,-0.54638671875,0.007537841796875,0.1207275390625
24,G,-0.0716552734375,0.316650390625,0.83203125,-0.30908203125,-0.28564453125,0.404541015625
25,ER0,-0.79833984375,-0.271728515625,-0.0826416015625,-0.16552734375,-0.271484375,0.36376953125
26,Z,-0.546875,0.6025390625,0.292724609375,-0.43017578125,0.037841796875,-0.2222900390625
27,sp,0.0167694091796875,0.2281494140625,0.289794921875,-0.61669921875,-0.327392578125,0.12420654296875
0,sil,2.84375,1.677734375,3.578125,1.9853515625,0.40869140625,0.6044921875
1,sil,-0.35498046875,-0.209716796875,-0.447265625,-0.2481689453125,-0.051361083984375,-0.075927734375
2,T,2.62890625,0.5068359375,2.60546875,2.052734375,0.71044921875,0.481689453125
3,AA1,2.326171875,-0.322021484375,1.359375,1.72265625,0.572265625,0.94091796875
4,M,2.080078125,-0.765625,1.6142578125,0.99267578125,0.48046875,0.87255859375
5,AH0,2.052734375,-0.8232421875,0.62890625,0.47412109375,0.445556640625,0.95654296875
6,S,2.06640625,-0.82421875,0.68701171875,0.1246337890625,0.1375732421875,0.763671875
7,sp,1.7451171875,-0.60009765625,-0.486328125,-0.60791015625,0.396484375,0.452880859375
8,K,1.025390625,-0.026458740234375,-0.330322265625,-0.8759765625,0.403564453125,0.50048828125
9,AE1,0.03558349609375,0.51904296875,-0.5263671875,-0.69873046875,0.5205078125,0.31689453125
10,P,-0.36865234375,0.11376953125,-0.499267578125,-0.306396484375,0.6552734375,0.5068359375
11,T,0.016876220703125,-0.67431640625,-0.52099609375,-0.1512451171875,1.1279296875,0.401611328125
12,sp,0.00099945068359375,-0.493896484375,-0.638671875,-0.330810546875,1.2099609375,0.4130859375
13,F,-0.47900390625,1.0283203125,-0.41650390625,-0.46240234375,1.068359375,0.35107421875
14,IH0,-0.07342529296875,3.275390625,-0.1456298828125,-0.497802734375,1.109375,0.34326171875
15,F,0.45849609375,3.470703125,0.246337890625,-0.466796875,1.521484375,0.188232421875
16,T,-0.32421875,1.3798828125,0.29638671875,-0.529296875,0.55322265625,0.3046875
17,IY1,-0.162353515625,6.3046875,2.123046875,-0.431884765625,0.020538330078125,0.35302734375
18,N,0.580078125,14.984375,4.20703125,-0.16064453125,-0.201416015625,0.2152099609375
19,sp,-0.33154296875,11.4453125,1.408203125,-0.34033203125,-0.498779296875,0.52294921875
20,P,-0.44873046875,4.67578125,0.380859375,-0.2310791015625,-0.54052734375,0.58154296875
21,R,-0.607421875,1.2431640625,-0.153076171875,-0.324462890625,0.630859375,0.39599609375
22,IH1,-0.97998046875,-0.26123046875,-0.318603515625,-0.14599609375,1.3525390625,0.2327880859375
23,T,-0.7685546875,0.202392578125,-0.091064453125,-0.370361328125,0.51416015625,0.346923828125
24,IY0,0.52294921875,3.328125,0.422119140625,-0.67333984375,0.121826171875,0.1522216796875
25,sp,0.055633544921875,2.9375,0.443603515625,-0.71533203125,0.74560546875,-0.470947265625
26,B,-0.54638671875,0.2080078125,-0.3759765625,-0.5400390625,0.399658203125,-0.56103515625
27,IY1,-0.51611328125,1.00390625,-0.29150390625,-0.66015625,-0.332275390625,-0.1697998046875
28,K,-0.28369140625,2.666015625,-0.2252197265625,-0.62451171875,-0.01212310791015625,0.0252532958984375
29,AH0,-0.79931640625,4.0625,-0.104248046875,-0.68896484375,-0.056732177734375,0.432861328125
30,N,0.304443359375,2.75390625,-0.183837890625,-0.7421875,0.1890869140625,0.623046875
31,Z,0.73193359375,0.673828125,-0.36962890625,-0.587890625,1.263671875,-0.203857421875
32,sp,-0.023284912109375,2.03515625,-0.12841796875,-0.5224609375,0.45361328125,0.2587890625
0,sil,0.00286102294921875,-0.00502777099609375,0.0335693359375,0.02880859375,-0.01375579833984375,-0.0146331787109375
1,sil,-0.042755126953125,0.065185546875,-0.4443359375,-0.3876953125,0.1773681640625,0.197998046875
2,N,0.00286102294921875,-0.00502777099609375,0.0335693359375,0.02880859375,-0.01375579833984375,-0.0146331787109375
7,S,-0.71826171875,-0.41943359375,-0.222412109375,0.5107421875,-0.1324462890625,0.296875
9,Z,-0.42822265625,-0.45751953125,-0.080322265625,0.94921875,-0.291015625,0.242431640625
10,sp,0.293212890625,-0.63623046875,0.1639404296875,1.2373046875,-0.2900390625,0.08355712890625
11,S,1.0771484375,-0.79150390625,-0.08294677734375,0.74365234375,-0.2376708984375,-0.393310546875
12,IH1,1.5537109375,-0.86474609375,0.0023956298828125,0.116455078125,-0.264404296875,-0.490234375
13,K,1.6123046875,-0.56591796875,-0.07537841796875,-0.396240234375,-0.30126953125,-0.4873046875
14,S,1.892578125,0.07061767578125,0.2744140625,-0.53173828125,-0.51904296875,-0.422119140625
15,T,1.123046875,0.11358642578125,0.1160888671875,-0.50634765625,-0.56005859375,-0.351318359375
16,IY0,-0.49609375,-0.66650390625,-0.7021484375,-0.430419921875,-0.456298828125,-0.1292724609375
17,sp,-0.7783203125,-0.828125,-0.50390625,-0.263671875,-0.36669921875,-0.2030029296875
18,G,-0.8046875,-0.55859375,0.314453125,0.00521087646484375,0.486572265625,-0.00321197509765625
19,R,-0.89794921875,-0.2271728515625,-0.29736328125,-0.04193115234375,0.05267333984375,0.0238494873046875
20,IY1,-0.70556640625,-0.58935546875,-0.71630859375,-0.27001953125,-0.27880859375,-0.2012939453125
21,N,-0.60498046875,-0.689453125,-0.7001953125,-0.6025390625,-0.34765625,-0.23291015625
22,sp,-0.12493896484375,-0.591796875,-0.6083984375,-0.2462158203125,-0.26708984375,-0.50830078125
23,G,-0.321533203125,-0.65283203125,-0.263427734375,0.6650390625,-0.2421875,0.58935546875
24,R,-0.80810546875,2.453125,2.615234375,1.40625,0.300048828125,-0.027862548828125
25,EY1,-0.244873046875,2.98046875,2.12890625,0.30517578125,-0.26611328125,-0.0323486328125
26,N,2.44921875,-0.51171875,-0.405029296875,-0.48388671875,0.162841796875,0.493408203125
27,Z,-0.07550048828125,-0.46533203125,-0.37744140625,0.017303466796875,0.7490234375,0.1861572265625
28,sp,-0.39794921875,-0.33447265625,-0.48876953125,0.1201171875,0.45947265625,-0.180419921875
0,sil,3.13671875,-0.34765625,1.689453125,4.7890625,0.000274658203125,0.121826171875
1,sil,-0.44775390625,0.050079345703125,-0.2410888671875,-0.6845703125,-0.0003139972686767578,-0.0176849365234375
2,D,6.30859375,-0.140625,2.744140625,5.73828125,-0.0214080810546875,-0.10296630859375
3,AO1,10.7734375,0.0345458984375,2.8828125,6.58203125,-0.2261962890625,-0.342529296875
4,R,15.1015625,0.46630859375,2.671875,5.4140625,-0.30810546875,-0.1695556640625
5,AH0,16.171875,1.5703125,3.0,3.31640625,-0.5869140625,-0.1834716796875
6,S,12.34375,2.947265625,1.416015625,0.272216796875,-0.79248046875,-0.02716064453125
7,sp,7.34375,3.71875,1.142578125,-0.57666015625,-0.64892578125,0.30810546875
8,AO1,4.421875,3.640625,0.76513671875,-0.426513671875,-0.63427734375,0.425048828125
9,R,4.62890625,2.431640625,0.671875,-0.68359375,-0.407470703125,0.09771728515625
10,D,3.88671875,0.8984375,-0.304443359375,-0.8193359375,-0.09417724609375,-0.1744384765625
11,ER0,2.53515625,-0.2044677734375,-0.43212890625,-0.71484375,-0.1781005859375,-0.1868896484375
12,D,2.900390625,-0.375732421875,-0.50927734375,-0.521484375,-0.234375,-0.084228515625
13,sp,1.90625,0.55419921875,-0.047393798828125,-0.5986328125,-0.393798828125,-0.1256103515625
14,T,0.68603515625,1.794921875,-0.11871337890625,-0.60107421875,-0.3974609375,-0.153076171875
15,W,1.5205078125,1.3291015625,-0.321533203125,-0.7236328125,-0.32275390625,-0.2183837890625
16,EH1,-0.326171875,0.0853271484375,-0.66064453125,-0.82373046875,-0.720703125,-0.22607421875
17,L,-0.7490234375,-0.66015625,-0.7421875,-0.712890625,-0.51025390625,-0.3701171875
18,V,-0.740234375,-0.70361328125,-0.5849609375,-0.2509765625,-0.256103515625,-0.4716796875
19,sp,0.227783203125,0.018768310546875,-0.39697265625,-0.487548828125,-0.3330078125,-0.53466796875
20,W,3.20703125,0.57861328125,0.2198486328125,-0.50830078125,-0.59521484375,-0.07379150390625
21,AY1,0.806640625,-0.260986328125,-0.6015625,-0.513671875,-0.52783203125,0.034149169921875
22,T,-0.39453125,-0.318603515625,-0.65576171875,-0.289794921875,-0.049468994140625,-0.2430419921875
23,sp,-0.018035888671875,-0.404541015625,-0.81298828125,-0.712890625,0.0171966552734375,-0.498291015625
24,K,-0.5712890625,-0.80078125,-0.84765625,-0.85888671875,-0.71630859375,-0.2442626953125
25,AE1,1.6923828125,-0.5693359375,-0.6337890625,-0.63916015625,-0.6162109375,-0.33056640625
26,T,3.033203125,-0.398193359375,-0.29931640625,-0.173828125,-0.5205078125,0.05419921875
27,S,0.8505859375,-0.10601806640625,-0.325439453125,-0.383544921875,-0.33642578125,-0.33837890625
28,sp,-0.213623046875,0.96435546875,-0.049346923828125,-0.314453125,0.0255126953125,-0.258544921875
0,sil,-0.6767578125,3.048828125,0.3154296875,-0.67041015625,-0.771484375,0.29541015625
1,sil,0.09625244140625,-0.435791015625,-0.044952392578125,0.09600830078125,0.10986328125,-0.042449951171875
2,W,-0.410888671875,2.45703125,0.439697265625,-0.69140625,-0.7080078125,0.374755859375
3,IH1,0.112548828125,1.3818359375,0.369873046875,-0.58203125,-0.42578125,0.482421875
4,L,0.82177734375,0.301025390625,0.5244140625,-0.55322265625,-0.40625,0.77734375
5,Y,0.9150390625,0.444091796875,0.27734375,-0.7509765625,-0.27490234375,1.380859375
6,AH0,0.11077880859375,1.0595703125,0.263916015625,-0.71728515625,-0.2337646484375,1.0888671875
7,M,-0.60693359375,0.258544921875,-0.254638671875,-0.6796875,0.02984619140625,0.55517578125
8,sp,-0.76318359375,-0.705078125,-0.501953125,-0.67431640625,-0.2191162109375,0.293212890625
9,P,-0.60009765625,-0.272216796875,-0.58349609375,-0.499267578125,-0.1932373046875,0.26806640625
10,R,-0.31982421875,1.4814453125,-0.25146484375,-0.07000732421875,-0.362060546875,0.269775390625
11,IH0,-0.43798828125,6.8984375,-0.114501953125,-0.095703125,-0.45068359375,1.1728515625
12,F,0.88330078125,14.1796875,1.5654296875,-0.416748046875,-0.2249755859375,1.662109375
13,ER1,2.123046875,10.59375,1.8291015625,-0.669921875,-0.1990966796875,0.8857421875
14,Z,0.2049560546875,1.537109375,-0.01374053955078125,-0.685546875,-0.47998046875,0.58203125
15,sp,-0.78662109375,-0.32275390625,0.060760498046875,-0.1787109375,-0.67578125,0.274169921875
16,N,-0.712890625,1.1923828125,0.08392333984375,-0.306884765625,-0.736328125,-0.11883544921875
17,AY1,-0.5107421875,1.5546875,-0.30712890625,-0.491455078125,-0.2919921875,-0.34326171875
18,N,-0.541015625,4.2109375,0.517578125,-0.408935546875,-0.399658203125,-0.26904296875
19,T,-0.30908203125,5.5390625,1.0986328125,-0.40478515625,-0.6240234375,0.033599853515625
20,IY1,-0.5009765625,1.2509765625,0.2132568359375,-0.3662109375,-0.69091796875,0.28466796875
21,N,-0.7646484375,4.2421875,0.783203125,-0.303955078125,-0.5712890625,0.440185546875
22,sp,-0.026580810546875,4.2265625,1.7109375,0.7685546875,-0.46923828125,0.2171630859375
23,D,-0.332763671875,0.837890625,0.2269287109375,0.09466552734375,-0.2354736328125,0.227294921875
24,AA1,-0.30078125,0.314697265625,-0.0167388916015625,-0.178466796875,-0.4375,0.9326171875
25,R,0.280029296875,0.84130859375,-0.149169921875,-0.373291015625,-0.66455078125,0.5126953125
26,K,-0.6376953125,2.38671875,0.200927734375,-0.63232421875,-0.6298828125,-0.343505859375
27,sp,-0.693359375,-0.1365966796875,-0.09539794921875,-0.61962890625,-0.6455078125,-0.2890625
28,N,-0.0880126953125,1.8271484375,0.7783203125,-0.005550384521484375,-0.5625,0.0526123046875
29,EY1,-0.27392578125,1.3076171875,3.75,0.72705078125,-0.396484375,0.272216796875
30,L,0.039703369140625,1.8056640625,3.72265625,-0.2396240234375,-0.47021484375,0.380126953125
31,Z,-0.37255859375,6.24609375,2.365234375,-0.50244140625,-0.10333251953125,1.1865234375
32,sp,0.414794921875,1.0888671875,-0.01383209228515625,-0.37255859375,0.031158447265625,0.463134765625
0,sil,-0.26123046875,-0.2822265625,1.4619140625,1.0986328125,-0.435791015625,0.402587890625
1,sil,0.01505279541015625,0.0166473388671875,-0.08612060546875,-0.0645751953125,0.025238037109375,-0.02362060546875
2,S,-0.4248046875,-0.433837890625,0.0509033203125,0.1256103515625,-0.40185546875,0.5947265625
3,T,-0.61328125,-0.572265625,-0.47900390625,-0.52587890625,-0.359130859375,0.32373046875
4,IY1,-0.76025390625,-0.70556640625,-0.68115234375,-0.52685546875,-0.3759765625,0.28125
5,V,-0.7138671875,-0.75,-0.509765625,-0.5068359375,-0.443359375,0.284912109375
6,AH0,-0.229736328125,-0.6494140625,-0.31103515625,-0.1363525390625,-0.1619873046875,0.67529296875
7,N,0.8857421875,-0.544921875,0.302978515625,-0.171875,-0.1507568359375,0.39208984375
8,sp,1.9609375,-0.5517578125,0.394287109375,-0.0419921875,0.151123046875,0.1893310546875
9,S,2.271484375,-0.66845703125,-0.07647705078125,-0.375,0.1170654296875,-0.1253662109375
10,IY1,2.0,-0.767578125,-0.279052734375,-0.32666015625,-0.1815185546875,-0.09771728515625
11,Z,2.08984375,-0.6826171875,0.1231689453125,0.07666015625,-0.37744140625,-0.0198211669921875
12,sp,1.7138671875,-0.60302734375,1.0029296875,0.5634765625,0.1881103515625,-0.1962890625
13,N,1.3671875,-0.6953125,1.4482421875,0.61962890625,0.1368408203125,-0.27783203125
14,AY1,2.916015625,-0.3681640625,1.5751953125,-0.2349853515625,-0.496826171875,0.41845703125
15,N,2.30859375,-0.040008544921875,0.37109375,-0.6572265625,-0.63623046875,0.77685546875
16,sp,1.015625,0.022491455078125,0.10662841796875,-0.0831298828125,-0.6435546875,0.83984375
17,OW1,-0.12005615234375,0.64404296875,-0.0242156982421875,-0.517578125,-0.66748046875,0.814453125
18,L,0.11376953125,0.321044921875,-0.2490234375,0.06890869140625,-0.09552001953125,0.414794921875
19,D,1.2880859375,-0.58544921875,-0.414306640625,0.3330078125,-0.279052734375,-0.1285400390625
20,sp,-0.1085205078125,-0.44970703125,1.03515625,1.3486328125,-0.1336669921875,-0.2420654296875
21,S,-0.1627197265625,-0.58642578125,1.306640625,1.9462890625,0.1741943359375,-0.275634765625
22,IH1,0.412841796875,0.00936126708984375,0.75830078125,2.13671875,-0.441162109375,-0.2330322265625
23,NG,-0.60595703125,0.84716796875,0.578125,-0.2890625,-0.302001953125,0.16845703125
24,ER0,-0.048553466796875,-0.4931640625,2.15234375,0.3037109375,-0.326171875,0.14794921875
25,Z,-0.4453125,-0.5009765625,0.70751953125,-0.173828125,-0.348876953125,-0.1043701171875
26,sp,-0.366455078125,-0.1923828125,-0.344970703125,-0.4521484375,0.218994140625,0.348388671875
0,sil,1.2275390625,1.5068359375,4.98828125,4.37109375,0.59912109375,-0.3837890625
1,sil,-0.07220458984375,-0.0888671875,-0.293701171875,-0.25732421875,-0.0347900390625,0.0227508544921875
2,N,1.18359375,1.5224609375,4.90234375,4.3125,0.642578125,-0.4169921875
3,IY1,1.0302734375,1.330078125,4.9375,4.5703125,0.74755859375,-0.401123046875
4,N,0.697265625,0.830078125,4.78125,5.19140625,0.393798828125,-0.474853515625
5,AH0,-0.010406494140625,-0.036041259765625,2.51953125,1.958984375,0.5205078125,-0.332275390625
6,sp,-0.161865234375,-0.0623779296875,1.6826171875,1.58203125,0.07647705078125,-0.28515625
7,S,1.107421875,0.3154296875,1.033203125,0.74267578125,0.253662109375,-0.30712890625
8,IY1,3.189453125,-0.07952880859375,0.48046875,0.456298828125,0.09716796875,-0.1336669921875
9,Z,2.955078125,-0.1556396484375,0.62744140625,2.111328125,-0.046661376953125,0.283447265625
10,sp,1.0087890625,1.3310546875,1.1572265625,2.841796875,1.4287109375,0.423095703125
11,S,1.765625,1.9091796875,1.1103515625,2.27734375,2.009765625,0.25439453125
12,IH1,3.798828125,0.80908203125,0.470703125,1.3203125,1.0966796875,0.0282440185546875
13,K,2.955078125,0.79296875,1.4365234375,1.625,-0.336181640625,-0.059967041015625
14,S,0.327392578125,2.693359375,1.6259765625,0.061126708984375,-0.36474609375,0.1629638671875
15,T,-0.76025390625,3.8203125,1.2333984375,0.212890625,0.1077880859375,0.343994140625
16,IY0,0.271728515625,3.744140625,0.91796875,0.85791015625,0.42529296875,-0.0166473388671875
17,sp,1.9951171875,1.361328125,1.1494140625,2.7890625,0.1953125,-0.26611328125
18,G,0.693359375,-0.5830078125,1.18359375,3.5078125,-0.0975341796875,-0.046112060546875
19,R,-0.5751953125,-0.69189453125,0.56787109375,1.373046875,-0.3271484375,0.0313720703125
20,IY1,0.908203125,1.96875,1.0859375,1.056640625,-0.1885986328125,-0.289306640625
21,N,2.78125,2.828125,1.6318359375,1.5595703125,-0.1990966796875,-0.1536865234375
22,sp,2.861328125,0.47265625,0.405029296875,0.129638671875,0.1422119140625,-0.2890625
23,B,0.3115234375,1.015625,-0.292236328125,0.1549072265625,0.2108154296875,-0.264892578125
24,R,0.908203125,2.26171875,1.4990234375,0.583984375,0.5107421875,0.256103515625
25,EY1,0.73828125,3.02734375,1.9501953125,0.92919921875,0.0850830078125,0.1104736328125
26,N,-0.1964111328125,2.30078125,2.12890625,3.984375,0.88037109375,0.17041015625
27,Z,0.06427001953125,0.255126953125,1.935546875,6.5234375,0.265380859375,-0.159423828125
28,sp,1.0673828125,0.2763671875,-0.39892578125,0.360595703125,0.163330078125,-0.2017822265625
0,sil,-0.8076171875,0.8701171875,3.1953125,1.7998046875,0.28271484375,0.5546875
1,sil,0.09515380859375,-0.1021728515625,-0.3759765625,-0.2117919921875,-0.032928466796875,-0.06494140625
2,T,-0.77392578125,1.0517578125,4.609375,3.984375,0.169921875,0.348876953125
3,AA1,-0.4560546875,1.2744140625,5.32421875,4.36328125,0.164306640625,0.260986328125
4,M,0.267333984375,1.326171875,6.33203125,4.421875,0.06585693359375,0.1922607421875
5,AH0,1.34375,1.173828125,6.01171875,3.53515625,0.00786590576171875,0.54638671875
6,S,2.193359375,0.5634765625,3.90625,0.443603515625,-0.2236328125,0.74267578125
7,sp,2.279296875,-0.258056640625,2.13671875,0.55322265625,-0.459228515625,0.80322265625
8,K,1.8828125,-0.7373046875,0.87451171875,0.927734375,-0.2421875,0.76025390625
9,AE1,2.041015625,-0.81884765625,0.341064453125,0.4990234375,-0.1739501953125,0.1961669921875
10,P,2.96484375,-0.60693359375,0.1597900390625,0.017059326171875,-0.220947265625,-0.061614990234375
11,T,2.19140625,0.07952880859375,0.2371826171875,-0.403076171875,-0.407470703125,-0.0826416015625
12,sp,0.313720703125,0.8203125,-0.1959228515625,-0.0819091796875,-0.262451171875,-0.1875
13,F,-0.318603515625,1.3310546875,0.6689453125,1.1650390625,-0.2230224609375,-0.233642578125
14,IH0,-0.5078125,1.1923828125,2.306640625,2.232421875,-0.382568359375,-0.039947509765625
15,F,-0.5888671875,0.349609375,2.25390625,1.9833984375,-0.2310791015625,-0.243408203125
16,T,0.0533447265625,1.6064453125,1.71484375,0.312744140625,-0.48583984375,-0.269775390625
17,IY1,-0.2008056640625,4.0078125,1.7900390625,0.299072265625,-0.31005859375,0.0164031982421875
18,N,2.029296875,2.03125,2.171875,1.9189453125,-0.43994140625,0.61279296875
19,sp,2.0234375,0.042449951171875,0.46630859375,0.5029296875,-0.61328125,0.6943359375
20,P,-0.392333984375,-0.37255859375,-0.59375,0.32666015625,-0.460205078125,1.115234375
21,R,-0.1533203125,0.6123046875,-0.09674072265625,0.82958984375,-0.11761474609375,0.078857421875
22,IH1,4.26171875,3.201171875,2.912109375,0.29638671875,-0.56005859375,-0.278076171875
23,T,4.78515625,0.21923828125,1.7041015625,0.2232666015625,-0.306884765625,-0.300537109375
24,IY0,0.80615234375,-0.035919189453125,0.273681640625,0.91796875,-0.734375,-0.324462890625
25,sp,0.052276611328125,-0.436279296875,-0.2032470703125,0.456298828125,-0.64013671875,-0.268310546875
26,D,-0.5703125,-0.18017578125,0.16845703125,0.943359375,-0.1417236328125,-0.30810546875
27,IY1,-0.1304931640625,-0.61328125,1.0615234375,0.60546875,-0.541015625,-0.376220703125
28,K,-0.4375,-0.415283203125,0.5986328125,2.197265625,-0.65771484375,-0.39794921875
29,AH0,0.169921875,-0.090087890625,0.5537109375,1.8642578125,-0.51318359375,-0.32763671875
30,N,0.56298828125,-0.057403564453125,0.193603515625,1.484375,-0.294189453125,0.07952880859375
31,Z,-0.25390625,-0.31787109375,-0.09393310546875,0.5595703125,-0.49609375,0.068359375
32,sp,0.87255859375,-0.74755859375,0.7373046875,1.7431640625,-0.4755859375,-0.377197265625
0,sil,4.68359375,-0.07476806640625,-0.0748291015625,0.203857421875,-0.5458984375,0.265625
1,sil,-0.72119140625,0.011260986328125,0.0113983154296875,-0.031707763671875,0.08392333984375,-0.0406494140625
2,D,3.0234375,0.01727294921875,-0.09326171875,0.36767578125,-0.52685546875,0.44921875
3,AO1,1.5263671875,-0.0908203125,-0.268798828125,-0.010162353515625,-0.2186279296875,0.6123046875
4,R,0.56298828125,-0.408203125,-0.51318359375,-0.12115478515625,0.0175628662109375,0.396728515625
5,AH0,0.953125,-0.7705078125,-0.689453125,-0.270263671875,0.196533203125,0.267333984375
6,S,2.478515625,-0.92724609375,-0.4541015625,-0.4482421875,0.283935546875,0.479248046875
7,sp,4.14453125,-0.87109375,-0.307373046875,-0.4755859375,-0.031951904296875,0.38134765625
8,AO1,6.85546875,-0.52490234375,-0.2008056640625,-0.055084228515625,-0.061614990234375,0.55322265625
9,R,10.0,0.10382080078125,-0.21875,-0.27392578125,-0.015716552734375,0.225341796875
10,D,9.8515625,0.495849609375,0.276611328125,-0.164306640625,0.2177734375,-0.11505126953125
11,ER0,4.59375,0.379638671875,0.06304931640625,0.18701171875,0.104736328125,-0.3671875
12,D,2.21875,0.37939453125,-0.228515625,-0.0867919921875,-0.21826171875,-0.477783203125
13,sp,3.875,-0.4287109375,-0.2164306640625,0.56396484375,0.33984375,-0.61181640625
14,T,4.3046875,-0.82421875,-0.440185546875,0.1717529296875,0.5517578125,-0.438232421875
15,W,4.42578125,-0.78125,0.047821044921875,-0.2060546875,-0.07086181640625,-0.29345703125
16,EH1,2.166015625,-0.62548828125,0.6484375,0.384765625,-0.54541015625,-0.2025146484375
