,phone name,12 Delta mean,12 Theta mean,12 Alpha mean,12 Beta mean,12 Low Gamma mean,12 High Gamma mean
6,AH0,0.0031299591064453125,-0.40625,-0.66845703125,-0.80419921875,-0.318603515625,-0.319580078125
7,N,1.0947265625,-0.2340087890625,-0.6806640625,-0.8369140625,-0.39599609375,-0.1707763671875
8,sp,1.8662109375,1.1005859375,-0.54150390625,-0.83837890625,-0.290771484375,-0.29638671875
9,S,1.140625,2.447265625,-0.476318359375,-0.748046875,-0.12939453125,-0.1995849609375
10,IY1,0.309814453125,2.625,-0.6416015625,-0.7509765625,-0.1939697265625,-0.04254150390625
11,Z,1.3154296875,1.12109375,-0.36376953125,-0.77880859375,-0.1285400390625,-0.1826171875
12,sp,1.341796875,-0.2158203125,-0.6064453125,-0.74951171875,-0.412109375,-0.422119140625
13,N,0.5146484375,-0.3603515625,-0.64208984375,-0.8056640625,-0.27197265625,-0.309326171875
14,AY1,0.2025146484375,0.232666015625,-0.65234375,-0.552734375,1.166015625,0.158935546875
15,N,2.30859375,-0.52099609375,-0.59619140625,-0.58544921875,0.08551025390625,1.1982421875
16,sp,0.91357421875,-0.277099609375,-0.2110595703125,-0.402587890625,0.1282958984375,1.421875
17,OW1,-0.591796875,-0.84423828125,-0.081298828125,-0.410400390625,0.484375,1.240234375
18,L,-0.80078125,-0.5,-0.26806640625,-0.63671875,0.54150390625,2.982421875
19,D,-0.7626953125,-0.355224609375,-0.638671875,-0.51904296875,0.8720703125,1.4873046875
20,sp,-0.60009765625,0.09136962890625,-0.60888671875,-0.6279296875,1.546875,2.048828125
21,F,-0.1785888671875,-0.6181640625,-0.7890625,-0.845703125,1.2978515625,2.19921875
22,IH1,-0.6787109375,-0.6240234375,-0.6318359375,-0.58154296875,0.21142578125,1.8759765625
23,NG,-0.9765625,-0.2491455078125,-0.6474609375,-0.6669921875,0.9892578125,3.67578125
24,G,-0.51708984375,-0.5185546875,-0.74365234375,-0.55126953125,1.6630859375,4.32421875
25,ER0,1.39453125,-0.4248046875,-0.62109375,-0.493408203125,1.1025390625,2.76171875
26,Z,0.87109375,-0.60888671875,-0.6904296875,-0.59716796875,0.0161590576171875,1.8955078125
27,sp,0.921875,0.0209503173828125,-0.5673828125,-0.362548828125,-0.45068359375,0.73291015625
0,sil,-0.82080078125,0.07684326171875,3.271484375,3.64453125,1.38671875,1.59375
1,sil,0.10235595703125,-0.00998687744140625,-0.408935546875,-0.455322265625,-0.173095703125,-0.1988525390625
2,T,-0.75146484375,-0.1611328125,4.40234375,5.171875,4.0859375,1.9521484375
3,AA1,-0.62841796875,-0.3701171875,5.05859375,6.61328125,3.990234375,1.8349609375
4,M,-0.397705078125,-0.1627197265625,5.828125,5.296875,3.791015625,1.9267578125
5,AH0,-0.08734130859375,0.78759765625,5.84375,3.259765625,2.80078125,0.91357421875
6,S,0.197998046875,1.712890625,3.9296875,1.25390625,0.943359375,0.640625
7,sp,0.323974609375,1.4892578125,2.134765625,-0.468505859375,-0.11773681640625,0.68359375
8,K,0.28662109375,0.489501953125,0.5185546875,-0.65966796875,-0.10638427734375,0.546875
9,AE1,0.10858154296875,-0.68701171875,-0.209716796875,-0.65087890625,-0.1768798828125,0.5888671875
10,P,-0.1103515625,-0.90478515625,-0.546875,-0.6728515625,-0.245361328125,0.4140625
11,T,-0.08135986328125,-0.88525390625,-0.701171875,-0.58935546875,0.08270263671875,0.338623046875
12,sp,0.07708740234375,-0.86865234375,-0.50341796875,-0.62353515625,0.1944580078125,-0.10968017578125
13,F,0.37255859375,-0.595703125,-0.438720703125,-0.79345703125,0.05413818359375,0.10205078125
14,IH0,0.442138671875,-0.1990966796875,-0.50146484375,-0.88232421875,-0.287841796875,0.32373046875
15,F,-0.338623046875,-0.14453125,-0.6845703125,-0.77587890625,-0.49951171875,0.4716796875
16,T,-0.7001953125,-0.60302734375,-0.7431640625,-0.445556640625,0.97314453125,0.83642578125
17,IY1,-0.36865234375,-0.8642578125,-0.7587890625,-0.4248046875,1.3173828125,0.998046875
18,N,-0.4365234375,-0.9384765625,-0.7294921875,-0.50341796875,0.06781005859375,0.7099609375
19,sp,-0.66357421875,-0.8251953125,-0.8681640625,-0.7373046875,0.137939453125,0.48779296875
20,P,-0.86376953125,-0.666015625,-0.873046875,-0.8232421875,0.027008056640625,0.45654296875
21,R,-0.97998046875,-0.85302734375,-0.892578125,-0.59423828125,0.00949859619140625,0.426513671875
22,IH1,-0.85595703125,-0.71533203125,-0.6728515625,-0.55029296875,-0.284912109375,0.70556640625
23,T,-0.46875,-0.492431640625,-0.5048828125,-0.54345703125,-0.08404541015625,0.9111328125
24,IY0,-0.5830078125,-0.57470703125,-0.64794921875,-0.371826171875,-0.06866455078125,0.900390625
25,sp,-0.5537109375,-0.64892578125,-0.418701171875,-0.22705078125,-0.298583984375,1.291015625
26,B,0.1488037109375,-0.0159912109375,-0.499267578125,-0.62353515625,-0.0052642822265625,2.033203125
27,IY1,-0.5625,-0.125732421875,-0.79833984375,-0.787109375,-0.324951171875,2.146484375
28,K,-0.81103515625,-0.052337646484375,-0.732421875,-0.65478515625,-0.151611328125,0.89453125
29,AH0,-0.7822265625,-0.47265625,-0.7734375,-0.7138671875,-0.33544921875,0.304443359375
30,N,-0.52880859375,-0.927734375,-0.6142578125,-0.4013671875,0.0457763671875,0.533203125
31,Z,-0.63818359375,-0.174560546875,-0.68359375,-0.37841796875,0.66845703125,0.22998046875
32,sp,1.0615234375,1.861328125,0.1912841796875,-0.342041015625,-0.19091796875,-0.01004791259765625
0,sil,0.05230712890625,-0.00652313232421875,0.010040283203125,0.018341064453125,0.0185546875,0.00548553466796875
1,sil,-0.69921875,0.08917236328125,-0.1351318359375,-0.2442626953125,-0.24267578125,-0.07763671875
2,N,0.05230712890625,-0.00652313232421875,0.010040283203125,0.018341064453125,0.0185546875,0.00548553466796875
7,S,-0.6708984375,2.560546875,0.045166015625,-0.217041015625,-0.5888671875,-0.59765625
9,Z,-0.7763671875,1.8818359375,0.7763671875,0.685546875,-0.486083984375,-0.6630859375
10,sp,-0.76416015625,0.80078125,1.3271484375,0.87353515625,-0.293212890625,-0.58740234375
11,S,-0.73095703125,0.08575439453125,1.8779296875,0.744140625,-0.330810546875,-0.459228515625
12,IH1,-0.72265625,-0.1943359375,1.44140625,-0.2149658203125,-0.53271484375,-0.420166015625
13,K,-0.62353515625,0.06756591796875,0.5146484375,-0.58154296875,-0.66455078125,-0.448974609375
14,S,-0.1697998046875,0.005580902099609375,-0.313232421875,-0.59130859375,-0.6513671875,-0.60400390625
15,T,0.306884765625,-0.25732421875,-0.459716796875,-0.44873046875,-0.6123046875,-0.640625
16,IY0,1.28515625,-0.6298828125,0.0653076171875,0.00415802001953125,-0.5146484375,-0.167236328125
17,sp,3.2109375,-0.416259765625,0.2491455078125,-0.50146484375,-0.6015625,0.309326171875
18,G,2.1796875,0.10455322265625,-0.269775390625,-0.80126953125,-0.400634765625,-0.01093292236328125
19,R,-0.0677490234375,-0.32958984375,-0.52490234375,-0.51708984375,-0.311767578125,0.00919342041015625
20,IY1,-0.7373046875,-0.34375,-0.439697265625,-0.17578125,-0.104736328125,-0.14111328125
21,N,-0.57275390625,0.57666015625,0.11126708984375,0.03082275390625,-0.338134765625,0.0345458984375
22,sp,-0.560546875,-0.37451171875,0.411865234375,0.2078857421875,-0.12359619140625,0.326904296875
23,G,0.28369140625,-0.3642578125,-0.215087890625,-0.0804443359375,0.064208984375,0.2122802734375
24,R,0.8759765625,-0.40283203125,-0.1376953125,0.6865234375,0.2469482421875,0.110107421875
25,EY1,0.1802978515625,0.12322998046875,-0.2044677734375,0.9931640625,1.404296875,0.96728515625
26,N,-0.3603515625,-0.0323486328125,-0.2392578125,-0.6015625,0.180419921875,-0.280517578125
27,Z,0.46923828125,0.2646484375,0.402099609375,0.44873046875,1.587890625,0.55078125
28,sp,-0.79541015625,-0.30224609375,-0.1396484375,0.404296875,-0.193115234375,-0.27734375
0,sil,-0.96826171875,-0.7890625,-0.625,-0.1326904296875,0.3994140625,-0.03680419921875
1,sil,0.1380615234375,0.1126708984375,0.0892333984375,0.018890380859375,-0.056884765625,0.00513458251953125
2,D,-0.97412109375,-0.673828125,-0.59521484375,0.1817626953125,0.58056640625,-0.08612060546875
3,AO1,-0.94921875,-0.2230224609375,-0.359130859375,0.421630859375,0.69384765625,0.0276031494140625
4,R,-0.8173828125,0.595703125,-0.09295654296875,0.410400390625,0.60205078125,0.0723876953125
5,AH0,-0.56689453125,1.3505859375,0.1922607421875,0.43017578125,0.7255859375,0.2113037109375
6,S,-0.41796875,1.361328125,0.06744384765625,-0.13037109375,0.36865234375,0.3095703125
7,sp,-0.53662109375,0.6435546875,-0.279052734375,-0.58544921875,-0.14990234375,0.280517578125
8,AO1,-0.783203125,-0.253173828125,-0.697265625,-0.76904296875,-0.049346923828125,0.305908203125
9,R,-0.796875,-0.66552734375,-0.75830078125,-0.748046875,0.281982421875,-0.01324462890625
10,D,-0.7509765625,-0.81494140625,-0.8056640625,-0.75341796875,0.5263671875,-0.12841796875
11,ER0,-0.8818359375,-0.96630859375,-0.8896484375,-0.363037109375,1.1328125,-0.1983642578125
12,D,-0.90625,-0.87841796875,-0.8388671875,0.336669921875,2.306640625,0.49267578125
13,sp,-0.77392578125,-0.34375,-0.83154296875,0.0222015380859375,3.751953125,1.451171875
14,T,-0.67041015625,0.72265625,-0.744140625,-0.3896484375,3.44921875,2.00390625
15,W,-0.157470703125,0.87890625,-0.69189453125,-0.40380859375,2.00390625,2.1640625
16,EH1,-0.583984375,0.1607666015625,-0.8662109375,-0.61572265625,2.16796875,2.03515625
17,L,-0.58984375,-0.42578125,-0.84521484375,-0.30224609375,2.7578125,0.6455078125
18,V,-0.304443359375,-0.890625,-0.8955078125,-0.312255859375,2.09765625,2.138671875
19,sp,-0.720703125,-0.77978515625,-0.82861328125,-0.0037403106689453125,3.1875,1.8818359375
20,W,-0.65185546875,-0.354248046875,-0.57568359375,0.41796875,2.892578125,1.26953125
21,AY1,-0.32568359375,0.1646728515625,-0.68359375,0.3994140625,4.08203125,1.7705078125
22,T,1.4580078125,0.64111328125,-0.5107421875,-0.50439453125,2.6640625,0.95751953125
23,sp,-0.2374267578125,-0.147705078125,-0.43359375,-0.240966796875,2.296875,1.3974609375
24,K,0.1522216796875,-0.73974609375,-0.496337890625,-0.1632080078125,2.29296875,2.248046875
25,AE1,0.72802734375,-0.6513671875,-0.5078125,0.7294921875,1.458984375,1.5546875
26,T,-0.2396240234375,-0.29296875,-0.71923828125,0.56689453125,3.046875,0.85546875
27,S,-0.6015625,-0.75341796875,-0.84716796875,-0.287841796875,2.767578125,0.1434326171875
28,sp,0.1268310546875,-0.7841796875,-0.64404296875,-0.450927734375,1.05859375,-0.10211181640625
0,sil,2.12890625,-0.7763671875,0.21728515625,0.042510986328125,0.4921875,-0.157958984375
1,sil,-0.304443359375,0.11077880859375,-0.031494140625,-0.005764007568359375,-0.0704345703125,0.0225830078125
2,W,1.98828125,-0.7421875,-0.150146484375,-0.08544921875,0.701171875,0.0093231201171875
3,IH1,1.3642578125,-0.70947265625,0.1585693359375,0.0283355712890625,0.406982421875,0.1951904296875
4,L,0.193115234375,-0.6884765625,-0.37109375,-0.0963134765625,-0.2359619140625,0.280517578125
5,Y,-0.72314453125,-0.7421875,-0.6533203125,-0.458984375,-0.474609375,-0.0111846923828125
6,AH0,-0.79736328125,-0.84423828125,-0.69384765625,-0.607421875,-0.63525390625,-0.3662109375
7,M,-0.56884765625,-0.66015625,0.3447265625,-0.353271484375,-0.57373046875,-0.56884765625
8,sp,-0.459716796875,-0.445556640625,1.2099609375,-0.1488037109375,-0.4873046875,-0.61962890625
9,P,-0.61181640625,-0.55322265625,0.7578125,-0.164306640625,0.07763671875,-0.525390625
10,R,-0.38916015625,-0.81689453125,-0.32177734375,-0.434814453125,0.1875,-0.294189453125
11,IH0,0.351806640625,-0.6318359375,-0.0439453125,-0.56298828125,-0.3251953125,-0.28369140625
12,F,0.017181396484375,-0.375732421875,-0.240966796875,-0.2496337890625,-0.0701904296875,0.389404296875
13,ER1,0.0113525390625,-0.365234375,-0.552734375,-0.38818359375,0.22021484375,0.537109375
14,Z,0.21826171875,-0.3701171875,-0.125,0.046722412109375,0.443603515625,0.6318359375
15,sp,0.162841796875,-0.4453125,0.057830810546875,0.267333984375,0.9453125,0.8251953125
16,N,0.122802734375,-0.724609375,-0.25390625,-0.28125,0.98974609375,0.55224609375
17,AY1,-0.7001953125,-0.9111328125,-0.87255859375,0.132568359375,1.55078125,0.51025390625
18,N,-0.7177734375,-0.8955078125,-0.7822265625,0.44921875,2.158203125,0.0699462890625
19,T,-0.7158203125,-0.8955078125,-0.47998046875,0.85400390625,1.2001953125,0.43896484375
20,IY1,-0.658203125,-0.95068359375,-0.46240234375,0.420654296875,0.30517578125,1.1552734375
21,N,-0.85302734375,-0.8369140625,-0.673828125,-0.30419921875,0.39990234375,0.365966796875
22,sp,-0.5927734375,-0.85302734375,-0.603515625,-0.6650390625,0.135498046875,0.65380859375
23,D,1.2041015625,-0.370849609375,0.453857421875,0.55859375,1.267578125,1.6396484375
24,AA1,2.26953125,0.049346923828125,0.8466796875,0.67236328125,1.7275390625,1.958984375
25,R,-0.287841796875,-0.69287109375,-0.54248046875,0.319091796875,2.38671875,0.94189453125
26,K,-0.65283203125,-0.3701171875,0.67138671875,0.1385498046875,1.2646484375,2.5703125
27,sp,-0.89697265625,-0.69775390625,-0.1947021484375,-0.3603515625,1.0439453125,0.65673828125
28,N,-0.6015625,-0.81005859375,-0.724609375,-0.6025390625,0.272216796875,-0.05499267578125
29,EY1,-0.58642578125,-0.302734375,-0.0908203125,-0.35693359375,0.34912109375,-0.2337646484375
30,L,-0.76806640625,-0.7509765625,-0.1961669921875,0.374267578125,0.445556640625,-0.38525390625
31,Z,-0.556640625,-0.93310546875,0.316650390625,1.2890625,-0.242919921875,-0.329345703125
32,sp,-0.50537109375,-0.08148193359375,0.08331298828125,-0.400146484375,-0.38818359375,-0.18017578125
0,sil,-0.2119140625,-0.0384521484375,1.546875,0.9384765625,0.2308349609375,-0.6123046875
1,sil,0.011962890625,0.0016326904296875,-0.09063720703125,-0.055511474609375,-0.0128326416015625,0.03594970703125
2,S,-0.4658203125,-0.154541015625,1.3046875,1.28125,-0.2138671875,-0.56494140625
3,T,-0.6689453125,-0.24072265625,0.896484375,1.0029296875,-0.213623046875,-0.335205078125
4,IY1,-0.81689453125,-0.2119140625,0.93408203125,1.0498046875,-0.281494140625,-0.486083984375
5,V,-0.8720703125,0.126220703125,0.86328125,1.5810546875,-0.31787109375,-0.3115234375
6,AH0,-0.6884765625,0.9853515625,0.89794921875,1.7216796875,-0.306884765625,-0.308837890625
7,N,-0.0714111328125,2.4140625,1.380859375,1.7626953125,-0.07220458984375,-0.413330078125
8,sp,0.4931640625,3.0,0.81787109375,1.564453125,0.1063232421875,-0.345703125
9,S,0.417236328125,2.115234375,0.30712890625,0.34033203125,0.193115234375,-0.2861328125
10,IY1,-0.12109375,1.099609375,-0.256103515625,0.11126708984375,-0.253662109375,-0.356689453125
11,Z,0.88037109375,1.185546875,0.62353515625,0.76513671875,-0.27294921875,-0.41552734375
12,sp,2.544921875,1.3681640625,1.091796875,0.2344970703125,-0.387451171875,0.026275634765625
13,N,1.7421875,0.275146484375,0.336669921875,-0.548828125,-0.10369873046875,0.198974609375
14,AY1,1.193359375,-0.59912109375,-0.3388671875,-0.58837890625,0.01480865478515625,0.0010251998901367188
15,N,3.7109375,-0.73193359375,-0.5224609375,-0.701171875,-0.1416015625,-0.10833740234375
16,sp,3.650390625,0.04022216796875,-0.137939453125,-0.38037109375,-0.0843505859375,-0.09710693359375
17,OW1,1.259765625,1.0791015625,0.11810302734375,0.0037822723388671875,1.67578125,1.5146484375
18,L,2.50390625,1.2626953125,0.048309326171875,-0.407470703125,3.353515625,1.423828125
19,D,6.51953125,-0.12225341796875,0.568359375,0.25927734375,1.599609375,0.81298828125
20,sp,2.29296875,0.6279296875,1.474609375,0.2325439453125,1.3134765625,0.93310546875
21,S,-0.355224609375,0.09381103515625,1.9580078125,0.736328125,3.298828125,1.3134765625
22,IH1,-0.845703125,1.2265625,2.029296875,1.0234375,2.673828125,1.900390625
23,NG,-0.255859375,3.81640625,1.669921875,1.39453125,1.8427734375,1.279296875
24,ER0,3.052734375,0.166748046875,-0.0330810546875,0.3515625,1.859375,1.0244140625
25,Z,0.373046875,1.083984375,-0.1829833984375,-0.1395263671875,1.8955078125,1.48046875
26,sp,1.67578125,-0.24169921875,-0.474853515625,-0.54541015625,0.74365234375,0.2822265625
0,sil,-0.139404296875,7.7109375,2.595703125,1.9921875,-0.50732421875,-0.6708984375
1,sil,0.00839996337890625,-0.453857421875,-0.153076171875,-0.11749267578125,0.0296478271484375,0.0389404296875
2,N,-0.077392578125,7.828125,2.955078125,1.337890625,-0.6630859375,-0.6982421875
3,IY1,-0.07568359375,7.546875,3.48046875,0.5654296875,-0.8046875,-0.6572265625
4,N,-0.158203125,6.6640625,2.552734375,0.27734375,-0.80712890625,-0.63671875
5,AH0,-0.45458984375,4.14453125,2.146484375,-0.1239013671875,-0.6455078125,-0.4921875
6,sp,-0.74951171875,0.95068359375,0.30029296875,-0.61376953125,-0.58837890625,-0.282470703125
7,S,-0.84375,-0.432373046875,-0.487548828125,-0.6806640625,-0.5224609375,0.19287109375
8,IY1,-0.869140625,-0.344482421875,-0.56005859375,-0.70947265625,-0.6025390625,0.056671142578125
9,Z,-0.822265625,0.295166015625,0.330322265625,0.1270751953125,-0.368408203125,-0.322998046875
10,sp,-0.72998046875,1.052734375,1.3076171875,0.60546875,-0.30810546875,-0.433349609375
11,S,-0.75244140625,1.3798828125,0.78564453125,0.294677734375,-0.427978515625,-0.357421875
12,IH1,-0.65576171875,0.268798828125,-0.53369140625,-0.64990234375,-0.4248046875,-0.373046875
13,K,-0.170654296875,-0.7275390625,-0.395751953125,-0.47998046875,-0.5224609375,-0.431884765625
14,S,0.03533935546875,-0.54150390625,-0.263916015625,-0.51416015625,-0.67529296875,-0.191162109375
15,T,-0.4248046875,-0.31591796875,-0.50927734375,-0.6181640625,-0.414306640625,-0.138427734375
16,IY0,-0.6318359375,-0.39404296875,-0.356689453125,0.007129669189453125,0.013336181640625,-0.1878662109375
17,sp,-0.72802734375,0.1822509765625,-0.138671875,0.319580078125,-0.2529296875,0.160888671875
18,G,-0.94287109375,0.11773681640625,-0.64306640625,-0.26806640625,-0.4912109375,0.240478515625
19,R,-0.94873046875,-0.82763671875,-0.66748046875,-0.042236328125,-0.0207672119140625,0.168701171875
20,IY1,-0.92041015625,-0.53515625,-0.40478515625,-0.034881591796875,0.258056640625,-0.177734375
21,N,-0.88916015625,0.423828125,0.548828125,0.164306640625,-0.06390380859375,0.11285400390625
22,sp,-0.86328125,-0.266845703125,0.1455078125,0.36328125,-0.64111328125,0.384521484375
23,B,-0.80322265625,-0.78759765625,-0.111328125,0.07745361328125,-0.57958984375,0.69189453125
24,R,-0.80712890625,-0.439208984375,-0.031494140625,0.9423828125,1.310546875,1.1064453125
25,EY1,-0.85693359375,1.5283203125,0.3203125,-0.10467529296875,0.22119140625,1.20703125
26,N,-0.642578125,0.379638671875,0.408447265625,0.759765625,-0.247314453125,1.263671875
27,Z,-0.67626953125,-0.57861328125,0.06817626953125,0.040618896484375,-0.326904296875,0.54296875
28,sp,-0.324951171875,-0.5498046875,-0.1129150390625,-0.491455078125,-0.2144775390625,0.6494140625
0,sil,-0.53515625,1.5244140625,-0.8720703125,-0.71875,-0.6826171875,-0.46875
1,sil,0.06317138671875,-0.179443359375,0.10302734375,0.0849609375,0.079833984375,0.0548095703125
2,T,-0.5126953125,1.388671875,-0.79833984375,-0.6884765625,-0.61181640625,-0.41943359375
3,AA1,-0.60791015625,1.3173828125,-0.76171875,-0.6259765625,-0.53759765625,-0.426513671875
4,M,-0.77587890625,1.1787109375,-0.77587890625,-0.63037109375,-0.492919921875,-0.432861328125
5,AH0,-0.82421875,0.85205078125,-0.7939453125,-0.7509765625,-0.5029296875,-0.2783203125
6,S,-0.75341796875,0.46044921875,-0.80908203125,-0.8486328125,-0.375732421875,-0.2406005859375
7,sp,-0.7333984375,0.361328125,-0.7861328125,-0.796875,-0.474365234375,-0.237548828125
8,K,-0.67822265625,0.736328125,-0.78564453125,-0.7412109375,-0.45458984375,-0.43701171875
9,AE1,-0.30078125,1.2412109375,-0.81640625,-0.765625,-0.63330078125,-0.5224609375
10,P,0.1778564453125,0.7158203125,-0.8427734375,-0.80810546875,-0.61474609375,-0.53955078125
11,T,-0.0462646484375,-0.436279296875,-0.82275390625,-0.865234375,-0.69775390625,-0.451171875
12,sp,-0.65625,-0.1669921875,-0.888671875,-0.970703125,-0.82421875,-0.279541015625
13,F,-0.79296875,1.65625,-0.86669921875,-0.94482421875,-0.796875,-0.2181396484375
14,IH0,-0.76025390625,3.82421875,-0.7666015625,-0.89208984375,-0.74755859375,0.0233306884765625
15,F,-0.060577392578125,4.01171875,-0.79443359375,-0.85595703125,-0.54296875,0.56591796875
16,T,1.8681640625,1.3173828125,-0.7841796875,-0.751953125,-0.4716796875,1.1142578125
17,IY1,2.8671875,0.8916015625,-0.7275390625,-0.740234375,-0.50634765625,0.96630859375
18,N,2.62890625,3.443359375,-0.67529296875,-0.705078125,-0.471435546875,0.61328125
19,sp,2.2265625,0.37060546875,-0.7705078125,-0.5595703125,-0.36767578125,0.64501953125
20,P,4.31640625,3.224609375,-0.5380859375,-0.4375,-0.4453125,0.08563232421875
21,R,4.72265625,9.7890625,-0.400146484375,-0.56884765625,-0.50830078125,0.294677734375
22,IH1,0.826171875,2.580078125,-0.4609375,-0.452880859375,-0.73486328125,0.95263671875
23,T,1.205078125,6.4453125,-0.151611328125,-0.41455078125,-0.3076171875,0.3251953125
24,IY0,1.546875,3.169921875,-0.50390625,-0.80517578125,0.488525390625,0.333740234375
25,sp,5.58984375,4.51953125,-0.599609375,-0.81640625,0.2401123046875,1.65234375
26,D,0.5458984375,0.085693359375,-0.6181640625,-0.6474609375,0.212158203125,1.9482421875
27,IY1,-0.6416015625,0.11968994140625,-0.366943359375,-0.497314453125,-0.2132568359375,0.51904296875
28,K,0.57666015625,-0.5947265625,-0.7041015625,-0.5654296875,-0.1728515625,1.1572265625
29,AH0,4.64453125,-0.327880859375,-0.8046875,-0.8818359375,-0.640625,0.7900390625
30,N,2.140625,0.5078125,-0.84814453125,-0.77001953125,-0.443115234375,0.7841796875
31,Z,-0.1922607421875,0.0855712890625,-0.875,-0.86181640625,-0.31982421875,-0.31591796875
32,sp,-0.625,0.246337890625,-0.56201171875,-0.7705078125,-0.5732421875,-0.0289306640625
0,sil,1.076171875,4.046875,-0.08087158203125,-0.1510009765625,0.1376953125,-0.337646484375
1,sil,-0.165283203125,-0.62255859375,0.0123443603515625,0.02288818359375,-0.021026611328125,0.05194091796875
2,D,0.87158203125,2.61328125,-0.1448974609375,-0.143798828125,0.486328125,-0.346923828125
3,AO1,0.6767578125,1.486328125,0.0645751953125,0.4423828125,1.078125,-0.25927734375
4,R,0.64990234375,0.55419921875,0.045867919921875,0.78662109375,1.2060546875,-0.094970703125
5,AH0,0.8994140625,-0.0579833984375,0.350341796875,0.362548828125,1.0703125,0.1513671875
6,S,1.1005859375,0.451171875,0.78076171875,0.458251953125,1.3876953125,0.252685546875
7,sp,0.9208984375,3.185546875,0.5673828125,-0.007030487060546875,1.0908203125,0.392578125
8,AO1,0.58154296875,9.09375,0.7197265625,-0.32568359375,0.6826171875,0.0943603515625
9,R,0.9169921875,13.5859375,0.751953125,-0.362060546875,0.103515625,-0.06231689453125
10,D,1.984375,10.9375,0.8203125,-0.1519775390625,-0.055419921875,-0.1842041015625
11,ER0,2.5078125,5.96484375,1.48046875,0.02496337890625,-0.1739501953125,-0.1954345703125
12,D,0.77587890625,6.65234375,1.6669921875,-0.1861572265625,0.1632080078125,0.345458984375
13,sp,6.1015625,3.68359375,1.107421875,0.230712890625,1.70703125,1.576171875
14,T,15.0234375,13.0625,2.087890625,-0.185546875,1.1025390625,3.49609375
15,W,5.3046875,13.375,2.8359375,1.3623046875,0.33837890625,2.64453125
